duration,num_final,num_invalid_requests,timeouts,sum_max_threads,sum_num_days,sum_num_cols,sum_bytes_scanned,load
748087.0,7.0,0.0,1.0,66567.0,40461.0,7405.0,4320919.0,106.729167
747597.0,1.0,0.0,0.0,63974.0,43945.0,7139.0,5280881.0,110.864583
729219.0,0.0,0.0,0.0,61860.0,42792.0,6866.0,4922224.0,115.0
667892.0,8.0,0.0,0.0,58887.0,39359.0,6557.0,5056823.0,116.854167
624169.0,0.0,0.0,0.0,59396.0,43083.0,6662.0,4621167.0,118.708333
568383.0,0.0,0.0,0.0,54242.0,44833.0,6099.0,9566092.0,120.5625
578094.0,0.0,0.0,0.0,53989.0,44991.0,6089.0,4771383.0,114.770833
700500.0,0.0,0.0,0.0,61423.0,44632.0,6884.0,4977936.0,108.979167
595156.0,0.0,0.0,0.0,58527.0,43157.0,6615.0,4803772.0,106.739583
579016.0,0.0,0.0,0.0,54862.0,46971.0,6186.0,7203977.0,108.791667
527667.0,4.0,0.0,0.0,57981.0,63236.0,6516.0,7891106.0,110.84375
598019.0,5.0,0.0,0.0,65995.0,48321.0,7343.0,7724000.0,108.96875
510089.0,1.0,0.0,0.0,56240.0,47102.0,6345.0,5472115.0,107.09375
554440.0,0.0,0.0,0.0,61349.0,48661.0,6872.0,6428360.0,105.21875
504688.0,1.0,0.0,0.0,57090.0,43966.0,6379.0,5638955.0,99.395833
459631.0,0.0,0.0,0.0,53427.0,40350.0,5962.0,5497732.0,93.572917
511036.0,0.0,0.0,0.0,58598.0,42773.0,6607.0,6022103.0,87.75
544086.0,0.0,0.0,0.0,60611.0,49707.0,6773.0,10242495.0,84.25
466701.0,8.0,0.0,0.0,56930.0,41883.0,6374.0,5171714.0,80.75
453217.0,0.0,0.0,0.0,50132.0,43067.0,5750.0,4926851.0,77.25
519722.0,0.0,0.0,0.0,56906.0,41138.0,6456.0,5434144.0,74.260417
526555.0,1.0,0.0,0.0,58085.0,43819.0,6563.0,5862416.0,71.270833
514437.0,1.0,0.0,0.0,63258.0,40526.0,7103.0,6632241.0,68.28125
690072.0,1.0,0.0,0.0,74411.0,43506.0,8255.0,6285350.0,65.895833
624891.0,0.0,0.0,0.0,73882.0,42520.0,8185.0,5559016.0,63.510417
598805.0,8.0,0.0,0.0,67898.0,51816.0,7598.0,6299963.0,61.125
585632.0,0.0,0.0,0.0,66097.0,41830.0,7401.0,14745717.0,58.28125
507581.0,0.0,0.0,0.0,59173.0,54062.0,6663.0,5055904.0,55.0625
433215.0,0.0,0.0,0.0,54168.0,48973.0,6107.0,5556094.0,52.125
580612.0,0.0,0.0,0.0,60008.0,44413.0,6697.0,9730847.0,54.739583
517579.0,0.0,0.0,0.0,60339.0,48623.0,6764.0,4787088.0,57.447917
452417.0,0.0,0.0,0.0,52932.0,45122.0,5936.0,4636369.0,60.15625
383072.0,8.0,0.0,0.0,49324.0,43676.0,5592.0,4171487.0,58.510417
522995.0,0.0,0.0,0.0,59552.0,47381.0,6675.0,5623583.0,56.864583
499309.0,1.0,0.0,0.0,59537.0,41685.0,6661.0,6271965.0,55.21875
525118.0,1.0,0.0,0.0,60061.0,44374.0,6755.0,6395627.0,53.520833
486113.0,0.0,0.0,0.0,57479.0,44008.0,6492.0,5266480.0,51.822917
546086.0,0.0,0.0,0.0,59592.0,47754.0,6700.0,6673011.0,50.416667
481883.0,0.0,0.0,0.0,55450.0,41527.0,6259.0,4617409.0,52.0625
526104.0,8.0,0.0,0.0,58816.0,46495.0,6583.0,5478910.0,54.0
396255.0,0.0,0.0,0.0,50993.0,41190.0,5755.0,4244086.0,55.9375
520285.0,0.0,0.0,0.0,60784.0,43893.0,6841.0,16818275.0,55.6875
450256.0,0.0,0.0,0.0,50750.0,41169.0,5780.0,16898016.0,55.4375
512596.0,0.0,0.0,0.0,56999.0,40953.0,6447.0,5153102.0,55.1875
485308.0,0.0,0.0,0.0,58613.0,44208.0,6601.0,5007274.0,53.90625
511903.0,0.0,0.0,0.0,56550.0,45967.0,6367.0,5466372.0,53.083333
637992.0,4.0,0.0,0.0,66743.0,42734.0,7417.0,5656508.0,52.260417
847385.0,6.0,0.0,0.0,81115.0,47806.0,9099.0,8097283.0,51.4375
858274.0,0.0,0.0,0.0,73377.0,55972.0,8372.0,17047133.0,49.572917
745577.0,0.0,0.0,0.0,63853.0,55783.0,7313.0,5546179.0,47.708333
709282.0,0.0,0.0,0.0,59007.0,44677.0,6751.0,4190515.0,45.84375
712045.0,0.0,0.0,0.0,61043.0,52814.0,6964.0,6866413.0,44.21875
590358.0,0.0,0.0,0.0,54153.0,48177.0,6173.0,24155312.0,43.5625
631046.0,0.0,0.0,0.0,62158.0,47158.0,6931.0,9303834.0,42.822917
526334.0,8.0,0.0,0.0,57485.0,47492.0,6511.0,8853973.0,42.947917
539106.0,0.0,0.0,0.0,56971.0,47361.0,6409.0,5388705.0,45.4375
535536.0,0.0,0.0,0.0,59678.0,41836.0,6689.0,3949242.0,45.46875
540193.0,0.0,0.0,0.0,63878.0,46748.0,7202.0,6107566.0,45.5
479029.0,2.0,0.0,0.0,59124.0,42815.0,6626.0,5867067.0,45.53125
554519.0,1.0,0.0,0.0,63947.0,48249.0,7113.0,9198661.0,44.802083
499419.0,0.0,0.0,0.0,58357.0,45092.0,6546.0,5269311.0,44.59375
529635.0,14.0,0.0,0.0,55981.0,45107.0,6295.0,5774196.0,45.5625
445160.0,10.0,0.0,0.0,51685.0,41356.0,5900.0,8198314.0,46.53125
527735.0,0.0,0.0,0.0,55379.0,45429.0,6277.0,4921300.0,44.770833
433799.0,0.0,0.0,0.0,52881.0,42340.0,5994.0,4398176.0,43.96875
481669.0,0.0,0.0,0.0,54423.0,45818.0,6154.0,9745693.0,45.75
414553.0,0.0,0.0,0.0,49661.0,42541.0,5614.0,4362614.0,45.614583
509840.0,0.0,0.0,0.0,53524.0,39740.0,6077.0,5011638.0,45.479167
454110.0,5.0,0.0,0.0,51711.0,39575.0,5870.0,4804571.0,45.34375
485103.0,8.0,0.0,0.0,52940.0,42913.0,6024.0,5044275.0,44.479167
565075.0,0.0,0.0,0.0,66693.0,41882.0,7422.0,6013283.0,43.614583
701475.0,1.0,0.0,0.0,75875.0,49645.0,8421.0,6191986.0,42.75
666650.0,1.0,0.0,0.0,72244.0,44577.0,8085.0,5496314.0,44.364583
569290.0,0.0,0.0,0.0,60122.0,47500.0,6694.0,5095638.0,45.979167
511302.0,0.0,0.0,0.0,56855.0,44786.0,6368.0,4457858.0,47.59375
574564.0,0.0,0.0,0.0,56153.0,42765.0,6330.0,4340867.0,46.614583
500551.0,9.0,0.0,0.0,53434.0,41746.0,6020.0,5349257.0,45.635417
584903.0,0.0,0.0,0.0,62382.0,47280.0,6980.0,9149705.0,48.28125
462240.0,0.0,0.0,0.0,48518.0,43482.0,5530.0,12053443.0,49.34375
528201.0,0.0,0.0,0.0,53103.0,44048.0,6021.0,4806716.0,50.40625
500852.0,0.0,0.0,0.0,52134.0,42146.0,5939.0,4687514.0,51.46875
494404.0,0.0,0.0,0.0,54594.0,46771.0,6165.0,5666451.0,51.5
551663.0,0.0,0.0,0.0,58387.0,39357.0,6578.0,5117625.0,50.458333
581800.0,11.0,0.0,0.0,60772.0,45353.0,6828.0,6864613.0,50.666667
545922.0,1.0,0.0,0.0,55497.0,41302.0,6249.0,5529149.0,51.989583
491630.0,0.0,0.0,0.0,54230.0,41595.0,6101.0,6295257.0,54.21875
504963.0,0.0,0.0,0.0,58660.0,47837.0,6602.0,5262146.0,57.34375
407761.0,0.0,0.0,0.0,46581.0,46467.0,5365.0,4601572.0,61.75
449935.0,0.0,0.0,0.0,52857.0,42949.0,5976.0,4384568.0,60.6875
515565.0,0.0,0.0,0.0,61943.0,54275.0,6935.0,9701980.0,59.625
472659.0,9.0,0.0,0.0,55237.0,44314.0,6285.0,4663521.0,58.5625
474729.0,7.0,0.0,0.0,52008.0,43732.0,5936.0,4697076.0,56.697917
451038.0,0.0,0.0,0.0,50858.0,40232.0,5762.0,4373460.0,54.833333
520151.0,0.0,0.0,0.0,56976.0,42047.0,6451.0,5541585.0,52.96875
483847.0,0.0,0.0,0.0,56985.0,39711.0,6443.0,5143414.0,52.177083
697998.0,1.0,0.0,0.0,75953.0,40546.0,8421.0,6775103.0,51.385417
595816.0,1.0,0.0,0.0,66631.0,40046.0,7467.0,5997277.0,50.59375
657029.0,5.0,0.0,0.0,65211.0,43369.0,7328.0,5676747.0,48.416667
519515.0,4.0,0.0,0.0,59134.0,41883.0,6619.0,4989809.0,46.239583
505811.0,0.0,0.0,0.0,57404.0,42268.0,6465.0,4571224.0,44.447917
425298.0,0.0,0.0,0.0,49084.0,38965.0,5583.0,4943182.0,44.270833
458907.0,1.0,0.0,0.0,53589.0,40710.0,6012.0,9912617.0,44.09375
492025.0,0.0,0.0,0.0,54356.0,42465.0,6176.0,6765162.0,47.375
468337.0,0.0,0.0,0.0,50670.0,39250.0,5748.0,4889923.0,46.385417
455792.0,9.0,0.0,0.0,52045.0,38046.0,5901.0,5346820.0,45.395833
493306.0,0.0,0.0,0.0,52842.0,46599.0,5943.0,5839461.0,44.40625
571520.0,1.0,0.0,0.0,60607.0,40343.0,6821.0,6484415.0,43.78125
641276.0,1.0,0.0,0.0,53062.0,47607.0,6108.0,5850944.0,43.78125
680839.0,1.0,0.0,0.0,56656.0,53709.0,6535.0,5533727.0,43.625
741634.0,0.0,0.0,0.0,63776.0,50613.0,7308.0,6608708.0,43.46875
603919.0,0.0,0.0,0.0,51236.0,50942.0,5972.0,4532737.0,43.3125
695890.0,9.0,0.0,0.0,59858.0,51652.0,6845.0,6592514.0,42.885417
558136.0,0.0,0.0,0.0,52557.0,44678.0,6054.0,4471011.0,44.729167
611579.0,0.0,0.0,0.0,58195.0,47269.0,6542.0,9531982.0,48.927083
522801.0,0.0,0.0,0.0,56777.0,45943.0,6389.0,6371975.0,53.125
514113.0,0.0,0.0,0.0,55921.0,42642.0,6270.0,5984129.0,51.072917
84268.0,0.0,0.0,0.0,10842.0,8021.0,1205.0,1105457.0,49.020833
